time,user_id,query,result_click,url,result_and_click,result_rank,click_rank,url_split,word_count,label
00:00:16,8280636223150025,刘嘉玲黑社会,4 8,wenwen.soso.com/z/q33692095.htm,"[""4"",""8""]",4,8,"[""wenwen.soso"",""z"",""q33692095""]","{""q33692095"":1,""z"":1,""wenwen.soso"":1}",Information
00:00:16,12378066206655092,杰克奥特曼全集视频,9 13,"so.youku.com/search/video/q_?\xa3\xa4\xa3\xa4??1??\xa1\xa7\xa8\xa6??/ex_??\xa1\xe3????\xa3\xa4\xa3\xa4??1???/again_in/options_,,1,,1,,,25","[""9"",""13""]",9,13,"[""so.youku"",""search"",""video"",""q_?\xa3\xa4\xa3\xa4??1??\xa1\xa7\xa8\xa6??"",""ex_??\xa1\xe3????\xa3\xa4\xa3\xa4??1???"",""again_in"",""options_,,1,,1,,,25""]","{""options_,,1,,1,,,25"":1,""again_in"":1,""q_?\xa3\xa4\xa3\xa4??1??\xa1\xa7\xa8\xa6??"":1,""video"":1,""search"":1,""ex_??\xa1\xe3????\xa3\xa4\xa3\xa4??1???"":1,""so.youku"":1}",Resource
00:00:16,8515954119096982,什么是权证,6 41,wenwen.soso.com/z/q22954651.htm,"[""6"",""41""]",6,41,"[""wenwen.soso"",""z"",""q22954651""]","{""q22954651"":1,""z"":1,""wenwen.soso"":1}",Information
00:00:16,20147302957509738,婉君,19 9,you.video.sina.com.cn/b/2570610-1494678371.html,"[""19"",""9""]",19,9,"[""you.video.sina"",""b"",""2570610-1494678371l""]","{""2570610-1494678371l"":1,""b"":1,""you.video.sina"":1}",Resource
00:00:17,1889247108025155,什么是指数基金,1001 1,click.cpc.sogou.com/bill_search?p=@GkIZaj9q7BwygQElxcllwFslZlx543RlFazsgyBD0iNllllwcAxlG$hZEF3eEsisKllllll&q=cGlkPXNvZ291JnI9OCZoPTE2ODQ0NDcyMCZ2PTEmYz1MAA==&url=http://www.gp83888.cn,"[""1001"",""1""]",1001,1,"[""click.cpc.sogou"",""bill_search?p=@gkizaj9q7bwygqelxcllwfslzlx543rlfazsgybd0inllllwcaxlg$hzef3eesiskllllll&q=cglkpxnvz291jni9oczopte2odq0ndcymcz2ptemyz1maa==&url=http:"","""",""www.gp83888"",""""]","{""www.gp83888"":1,""bill_search?p=@gkizaj9q7bwygqelxcllwfslzlx543rlfazsgybd0inllllwcaxlg$hzef3eesiskllllll&q=cglkpxnvz291jni9oczopte2odq0ndcymcz2ptemyz1maa==&url=http:"":1,""click.cpc.sogou"":1}",Information
00:00:17,6396238520977193,忧伤的旋律+陈飞彤,2 1,www.520music.com/play/124344.htm,"[""2"",""1""]",2,1,"[""www.520music"",""play"",""124344""]","{""play"":1,""124344"":1,""www.520music"":1}",Resource
00:00:17,3347814612821222,土匪对女战俘暴行,4 35,bbs.tiexue.net/post2_2056817_1.html,"[""4"",""35""]",4,35,"[""bbs.tiexue"",""post2_2056817_1l""]","{""post2_2056817_1l"":1,""bbs.tiexue"":1}",Information
00:00:17,7642317396142426,谷歌卫星地图中文版,3 5,gaodingquan.blog.sohu.com/77085300.html,"[""3"",""5""]",3,5,"[""gaodingquan.blog.sohu"",""77085300l""]","{""77085300l"":1,""gaodingquan.blog.sohu"":1}",Information
00:00:17,5834871778055839,朱时茂赵本山,1 1,ent.people.com.cn/GB/1082/6790746.html,"[""1"",""1""]",1,1,"[""ent.people"",""gb"",""1082"",""6790746l""]","{""1082"":1,""gb"":1,""6790746l"":1,""ent.people"":1}",Information
00:00:17,38490096647149246,photoshopcs3苹果下载,3 7,bbs.chinamac.com/redirect.php?tid=25413&goto=lastpost,"[""3"",""7""]",3,7,"[""bbs.chinamac"",""redirect.php?tid=25413&goto=lastpost""]","{""redirect.php?tid=25413&goto=lastpost"":1,""bbs.chinamac"":1}",Information
00:00:17,2534805784265902,林彪事件完整调查,4 3,www.360doc.com/showWeb/0/0/654327.aspx,"[""4"",""3""]",4,3,"[""www.360doc"",""showweb"",""0"",""0"",""654327.aspx""]","{""0"":2,""654327.aspx"":1,""showweb"":1,""www.360doc"":1}",Information
00:00:17,1810193618415265,美人风姿,5 1,ent.sogua.com/articles/799000/799908.htm,"[""5"",""1""]",5,1,"[""ent.sogua"",""articles"",""799000"",""799908""]","{""799908"":1,""799000"":1,""articles"":1,""ent.sogua"":1}",Information
00:00:17,9248484149879699,石家庄市华医医学院,10 1,tieba.baidu.com/f?kz=137084315,"[""10"",""1""]",10,1,"[""tieba.baidu"",""f?kz=137084315""]","{""f?kz=137084315"":1,""tieba.baidu"":1}",Information
00:00:17,6572630895249658,xiao77,8 2,www.qvyo.com,"[""8"",""2""]",8,2,"[""www.qvyo"",""""]","{""www.qvyo"":1}",Navigation
00:00:17,8660049267777297,资生堂护肤品,3 2,huazhuang.xiugo.com/hufupin/zishengtang,"[""3"",""2""]",3,2,"[""huazhuang.xiugo"",""hufupin"",""zishengtang"",""""]","{""zishengtang"":1,""hufupin"":1,""huazhuang.xiugo"":1}",Information
00:00:17,9215630246642625,百度mp,1 1,mp3.baidu.com,"[""1"",""1""]",1,1,"[""mp3.baidu"",""""]","{""mp3.baidu"":1}",Information
00:00:17,7016493636645562,彭丽媛缺席春晚,1 10,wujiaxiangblog.blog.sohu.com/78610272.html,"[""1"",""10""]",1,10,"[""wujiaxiangblog.blog.sohu"",""78610272l""]","{""78610272l"":1,""wujiaxiangblog.blog.sohu"":1}",Information
00:00:17,8032249033799304,女屄,33 6,www.cnvdd.com/pic/HTML/155452.html,"[""33"",""6""]",33,6,"[""wwwvdd"",""pic"",""html"",""155452l""]","{""155452l"":1,""html"":1,""pic"":1,""wwwvdd"":1}",Information
00:00:17,6681795888751294,视频,6 1,www.ku6.com,"[""6"",""1""]",6,1,"[""www.ku6"",""""]","{""www.ku6"":1}",Navigation
00:00:17,6232267003399345,免费三级电影在线观看,2 50,www.cnvdd.com/liangxing/2008/155239.html,"[""2"",""50""]",2,50,"[""wwwvdd"",""liangxing"",""2008"",""155239l""]","{""155239l"":1,""2008"":1,""liangxing"":1,""wwwvdd"":1}",Information
00:00:17,2073062234150334,玫瑰花皮肤代码,3 4,www.qqkxf.com/pifudaima/20080417/5911.html,"[""3"",""4""]",3,4,"[""www.qqkxf"",""pifudaima"",""20080417"",""5911l""]","{""20080417"":1,""5911l"":1,""pifudaima"":1,""www.qqkxf"":1}",Information
00:00:17,18506630142079094,古典文学,4 4,www.cnread.net/cnread1/gdwx/index.html,"[""4"",""4""]",4,4,"[""wwwread"",""cnread1"",""gdwx"",""indexl""]","{""gdwx"":1,""indexl"":1,""cnread1"":1,""wwwread"":1}",Resource
00:00:17,4086490242527535,卫生装备研究所,45 11,bbs.kaoyan.com/thread-2181298-1-5.html,"[""45"",""11""]",45,11,"[""bbs.kaoyan"",""thread-2181298-1-5l""]","{""thread-2181298-1-5l"":1,""bbs.kaoyan"":1}",Resource
00:00:17,3151010454922942,Norajo-Day+It+Take(Remix),16 33,dj520.cn/main_dj/dj/7046.html,"[""16"",""33""]",16,33,"[""dj520"",""main_dj"",""dj"",""7046l""]","{""dj"":1,""main_dj"":1,""7046l"":1,""dj520"":1}",Information
00:00:17,29826244078193736,测试你的心理年龄,4 2,www.39.net/mentalworld/xlcs/xllb/265490.html,"[""4"",""2""]",4,2,"[""www.39"",""mentalworld"",""xlcs"",""xllb"",""265490l""]","{""265490l"":1,""xllb"":1,""xlcs"":1,""mentalworld"":1,""www.39"":1}",Information
00:00:17,560615170588603,gay,79 15,www.isgay.cn,"[""79"",""15""]",79,15,"[""www.isgay"",""""]","{""www.isgay"":1}",Navigation
00:00:17,6573129214955942,科比81分视频,1 1,www.tudou.com/programs/view/cZMRnhWcGtw,"[""1"",""1""]",1,1,"[""www.tudou"",""programs"",""view"",""czmrnhwcgtw"",""""]","{""czmrnhwcgtw"":1,""programs"":1,""view"":1,""www.tudou"":1}",Resource
00:00:18,36162279784560874,CS游戏下载,2 19,www.y988.net/Soft/yj/200605/38.html,"[""2"",""19""]",2,19,"[""www.y988"",""soft"",""yj"",""200605"",""38l""]","{""38l"":1,""200605"":1,""yj"":1,""soft"":1,""www.y988"":1}",Information
00:00:18,6632388743169187,杨丞琳辱华惨痛下场,1 1,v.sohu.com/20070205/n248043827.shtml,"[""1"",""1""]",1,1,"[""v.sohu"",""20070205"",""n248043827""]","{""n248043827"":1,""20070205"":1,""v.sohu"":1}",Information
00:00:18,3163948002957879,软件,1001 1,click.cpc.sogou.com/bill_cpc?p=isffk8EvwAdwygY9lxcllVLplZlxGTq2lFJxrHo2p1qSllllGzhVlG0Hs5fiIa5Gh$bVc2pCllllll==&q=cGlkPWFhbmppYSZyPTgmaD0xNjg0NDQ3MjAmdj03JmM9TwA=&url=http://www.sz-btesting.com,"[""1001"",""1""]",1001,1,"[""click.cpc.sogou"",""bill_cpc?p=isffk8evwadwygy9lxcllvlplzlxgtq2lfjxrho2p1qsllllgzhvlg0hs5fiia5gh$bvc2pcllllll==&q=cglkpwfhbmppyszyptgmad0xnjg0ndq3mjamdj03jmm9twa=&url=http:"","""",""www.sz-btesting""]","{""www.sz-btesting"":1,""bill_cpc?p=isffk8evwadwygy9lxcllvlplzlxgtq2lfjxrho2p1qsllllgzhvlg0hs5fiia5gh$bvc2pcllllll==&q=cglkpwfhbmppyszyptgmad0xnjg0ndq3mjamdj03jmm9twa=&url=http:"":1,""click.cpc.sogou"":1}",Information
00:00:18,43888286624486933,蒙古国回归,8 4,tt.mop.com/club/read_1706643.html,"[""8"",""4""]",8,4,"[""tt.mop"",""club"",""read_1706643l""]","{""read_1706643l"":1,""club"":1,""tt.mop"":1}",Resource
00:00:18,3615007303648702,japan18+movie,2 17,www.selfpp.com,"[""2"",""17""]",2,17,"[""www.selfpp"",""""]","{""www.selfpp"":1}",Navigation
00:00:18,35007256808271436,招商银行信用卡,4 5,www.55www.com/caijing/finance/creditcard.htm,"[""4"",""5""]",4,5,"[""www.55www"",""caijing"",""finance"",""creditcard""]","{""creditcard"":1,""finance"":1,""caijing"":1,""www.55www"":1}",Information
00:00:18,7885668104217481,成都建筑抗震,4 7,cd.focus.cn/news/2008-05-26/477007.html,"[""4"",""7""]",4,7,"[""cd.focus"",""news"",""2008-05-26"",""477007l""]","{""477007l"":1,""2008-05-26"":1,""news"":1,""cd.focus"":1}",Resource
00:00:18,3163981963359003,单机游戏卡丁车免费下载,4 1,www.d1999.com/GameSoft/GameSoft_14156.html,"[""4"",""1""]",4,1,"[""www.d1999"",""gamesoft"",""gamesoft_14156l""]","{""gamesoft_14156l"":1,""gamesoft"":1,""www.d1999"":1}",Information
00:00:18,59435687913531154,将大为歌曲,4 5,banzou51.blog.sohu.com/74273366.html,"[""4"",""5""]",4,5,"[""banzou51.blog.sohu"",""74273366l""]","{""74273366l"":1,""banzou51.blog.sohu"":1}",Information
00:00:18,14376974823313943,www.yahoo.com.cn,1 4,www.yahoo.com.cn,"[""1"",""4""]",1,4,"[""www.yahoo"",""""]","{""www.yahoo"":1}",Navigation
00:00:18,5699764523063597,哄抢救灾物资,1 1,news.21cn.com/social/daqian/2008/05/29/4777194_1.shtml,"[""1"",""1""]",1,1,"[""news.21cn"",""social"",""daqian"",""2008"",""05"",""29"",""4777194_1""]","{""29"":1,""05"":1,""4777194_1"":1,""2008"":1,""daqian"":1,""social"":1,""news.21cn"":1}",Information
00:00:18,5654394444525392,福特福克斯两厢改装,1 1,www.jixie158.cn/chanpin.asp?cp=%B8%A3%CC%D8%B8%A3%BF%CB%CB%B9%C1%BD%CF%E1%B8%C4%D7%B0,"[""1"",""1""]",1,1,"[""www.jixie158"",""chanpin.asp?cp=%b8%a3%cc%d8%b8%a3%bf%cb%cb%b9%c1%bd%cf%e1%b8%c4%d7%b0""]","{""chanpin.asp?cp=%b8%a3%cc%d8%b8%a3%bf%cb%cb%b9%c1%bd%cf%e1%b8%c4%d7%b0"":1,""www.jixie158"":1}",Information
00:00:18,7900727522608564,賭博堕天录,14 10,www.sjhdm.com/bbs/read.php?tid-24841-page-e-fpage-1.html,"[""14"",""10""]",14,10,"[""www.sjhdm"",""bbs"",""read.php?tid-24841-page-e-fpage-1l""]","{""read.php?tid-24841-page-e-fpage-1l"":1,""bbs"":1,""www.sjhdm"":1}",Resource
00:00:18,2885879394992061,苏家屯机车厂,11 13,www.435550.com/bbs/viewthread.php?tid=11391,"[""11"",""13""]",11,13,"[""www.435550"",""bbs"",""viewthread.php?tid=11391""]","{""bbs"":1,""viewthread.php?tid=11391"":1,""www.435550"":1}",Resource
00:00:18,565970448771163,徐敖,64 13,www.hdsyzx.com/banxchengg/ShowArticle.asp?ArticleID=401,"[""64"",""13""]",64,13,"[""www.hdsyzx"",""banxchengg"",""showarticle.asp?articleid=401""]","{""showarticle.asp?articleid=401"":1,""banxchengg"":1,""www.hdsyzx"":1}",Information
00:00:18,46865125279720277,中级会计师任职年限,3 5,www.kjzj.net.cn/0008/0069.htm,"[""3"",""5""]",3,5,"[""www.kjzj"",""0008"",""0069""]","{""0069"":1,""0008"":1,""www.kjzj"":1}",Information
00:00:18,5269534243461177,太平间美丽女尸,15 14,txt.duowan.com/071126/tpjmlns/index.html,"[""15"",""14""]",15,14,"[""txt.duowan"",""071126"",""tpjmlns"",""indexl""]","{""indexl"":1,""tpjmlns"":1,""071126"":1,""txt.duowan"":1}",Resource
00:00:18,38827529883449713,xiao77,9 3,n.auxiao77.com/bbs/forumdisplay.php?fid=7,"[""9"",""3""]",9,3,"[""n.auxiao77"",""bbs"",""forumdisplay.php?fid=7""]","{""forumdisplay.php?fid=7"":1,""bbs"":1,""n.auxiao77"":1}",Information
00:00:19,6795581045983301,连胜文+蔡依珊,1 1,news.xinhuanet.com/tw/2008-02/13/content_7596979.htm,"[""1"",""1""]",1,1,"[""news.xinhuanet"",""tw"",""2008-02"",""13"",""content_7596979""]","{""13"":1,""2008-02"":1,""content_7596979"":1,""tw"":1,""news.xinhuanet"":1}",Information
00:00:19,826012823010253,杨丞琳辱华惨痛下场,1 9,v.sohu.com/20070205/n248043827.shtml,"[""1"",""9""]",1,9,"[""v.sohu"",""20070205"",""n248043827""]","{""n248043827"":1,""20070205"":1,""v.sohu"":1}",Information
00:00:19,4328124522207716,淘宝　时装　女凉拖,1 7,forum.taobao.com/forum-171/show_thread----9314819-.htm,"[""1"",""7""]",1,7,"[""forum.taobao"",""forum-171"",""show_thread----9314819-""]","{""show_thread----9314819-"":1,""forum-171"":1,""forum.taobao"":1}",Resource
00:00:19,5783909369072093,汶川地震原因,1 1,www.tudou.com/programs/view/2F3E6SGHFLA,"[""1"",""1""]",1,1,"[""www.tudou"",""programs"",""view"",""2f3e6sghfla"",""""]","{""2f3e6sghfla"":1,""programs"":1,""view"":1,""www.tudou"":1}",Resource
00:00:19,14654692051147733,彭丽媛近况,14 24,you.video.sina.com.cn/b/7121817-1192438080.html,"[""14"",""24""]",14,24,"[""you.video.sina"",""b"",""7121817-1192438080l""]","{""7121817-1192438080l"":1,""b"":1,""you.video.sina"":1}",Resource
00:00:19,943272302061533,变装,1 1,www.zg-bz.com,"[""1"",""1""]",1,1,"[""www.zg-bz"",""""]","{""www.zg-bz"":1}",Navigation
00:00:19,8267465018473759,全国在逃通缉犯名单,4 2,zhidao.baidu.com/question/37186631.html,"[""4"",""2""]",4,2,"[""zhidao.baidu"",""question"",""37186631l""]","{""37186631l"":1,""question"":1,""zhidao.baidu"":1}",Information
00:00:19,7864453704737151,张国荣跳楼现场组图,4 1,www.qqhru.hl.cn/dv_rss.asp?s=xhtml&boardid=130&id=6279,"[""4"",""1""]",4,1,"[""www.qqhru.hl"",""dv_rss.asp?s=xhtml&boardid=130&id=6279""]","{""dv_rss.asp?s=xhtml&boardid=130&id=6279"":1,""www.qqhru.hl"":1}",Information
00:00:19,5974229698849978,经典手机短信,4 26,www.ent100.net/topic/jingdianduanxin,"[""4"",""26""]",4,26,"[""www.ent100"",""topic"",""jingdianduanxin"",""""]","{""jingdianduanxin"":1,""topic"":1,""www.ent100"":1}",Information
00:00:19,8346849969140153,五种好命女面相,10 7,www.hx188.cn/Info/JingDian/200706/2733.shtml,"[""10"",""7""]",10,7,"[""www.hx188"",""info"",""jingdian"",""200706"",""2733""]","{""200706"":1,""jingdian"":1,""2733"":1,""info"":1,""www.hx188"":1}",Information
00:00:19,8456087427645074,张学友专辑,1 2,www.mtvtop.net/html3/75.htm,"[""1"",""2""]",1,2,"[""www.mtvtop"",""html3"",""75""]","{""75"":1,""html3"":1,""www.mtvtop"":1}",Information
00:00:19,9675972584022661,汶川地震原因,4 1,bjyouth.ynet.com/view.jsp?oid=40472396,"[""4"",""1""]",4,1,"[""bjyouth.ynet"",""view.jsp?oid=40472396""]","{""view.jsp?oid=40472396"":1,""bjyouth.ynet"":1}",Information
00:00:19,9612308413059543,打孔,1 1,www.trip18.com/dkj.asp,"[""1"",""1""]",1,1,"[""www.trip18"",""dkj.asp""]","{""dkj.asp"":1,""www.trip18"":1}",Information
00:00:19,9612308413059543,打孔,1 2,www.trip18.com/dkj.asp,"[""1"",""2""]",1,2,"[""www.trip18"",""dkj.asp""]","{""dkj.asp"":1,""www.trip18"":1}",Information
00:00:19,13641793335877084,纳粹军妓之魔域逃生,9 85,www.xmlcn.org/html/movie/m/27c66fb44d7b4b2d.html,"[""9"",""85""]",9,85,"[""www.xmlcn"",""html"",""movie"",""m"",""27c66fb44d7b4b2dl""]","{""27c66fb44d7b4b2dl"":1,""m"":1,""movie"":1,""html"":1,""www.xmlcn"":1}",Resource
00:00:19,15528925154200718,血腥车祸现场图片,8 7,www.qwgt.com/fancy/unique/6434.html,"[""8"",""7""]",8,7,"[""www.qwgt"",""fancy"",""unique"",""6434l""]","{""6434l"":1,""unique"":1,""fancy"":1,""www.qwgt"":1}",Information
00:00:19,8265935955516821,sm,882 40,jindaochuanzhang.blog.sohu.com/46181710.html,"[""882"",""40""]",882,40,"[""jindaochuanzhang.blog.sohu"",""46181710l""]","{""46181710l"":1,""jindaochuanzhang.blog.sohu"":1}",Information
00:00:19,5415098250896473,名石,1 1,www.jmss.com.cn,"[""1"",""1""]",1,1,"[""www.jmss"",""""]","{""www.jmss"":1}",Navigation
00:00:19,34495348723800695,许戈辉结婚照,2 1,www.comtx.net/ent/mingxing/neidi/200611/1384_2.shtml,"[""2"",""1""]",2,1,"[""wwwtx"",""ent"",""mingxing"",""neidi"",""200611"",""1384_2""]","{""200611"":1,""neidi"":1,""mingxing"":1,""1384_2"":1,""ent"":1,""wwwtx"":1}",Information
00:00:19,586839734294164,阿婆的故事+mp3,6 9,bbs.sogua.com/showtopic.aspx?forumid=16&topicid=77791&go=prev,"[""6"",""9""]",6,9,"[""bbs.sogua"",""showtopic.aspx?forumid=16&topicid=77791&go=prev""]","{""showtopic.aspx?forumid=16&topicid=77791&go=prev"":1,""bbs.sogua"":1}",Information
00:00:19,2564866271159376,蜜汁+完美,2 1,zhidao.baidu.com/question/46583871,"[""2"",""1""]",2,1,"[""zhidao.baidu"",""question"",""46583871""]","{""46583871"":1,""question"":1,""zhidao.baidu"":1}",Information
00:00:19,9335904559141501,地震现场照片,8 7,qiyiban71.blog.sohu.com/87419698.html,"[""8"",""7""]",8,7,"[""qiyiban71.blog.sohu"",""87419698l""]","{""87419698l"":1,""qiyiban71.blog.sohu"":1}",Information
00:00:19,24698169835737416,哄抢救灾物资,4 5,news.vnet.cn/photo/292_6.html,"[""4"",""5""]",4,5,"[""news.vnet"",""photo"",""292_6l""]","{""292_6l"":1,""photo"":1,""news.vnet"":1}",Information
00:00:19,8630914116365915,珠海健康中心,4 10,74.53.27.4/~xx4ucom/bbs/simple/index.php?t66868.html,"[""4"",""10""]",4,10,"[""74.53.27.4"",""~xx4ucom"",""bbs"",""simple"",""index.php?t66868l""]","{""index.php?t66868l"":1,""bbs"":1,""~xx4ucom"":1,""simple"":1,""74.53.27.4"":1}",Information
00:00:19,25310394112221795,何鸿燊+生平,1 1,"www.myxingming.com/mingrendetails/???\xa8\xa6?????","[""1"",""1""]",1,1,"[""www.myxingming"",""mingrendetails"",""???\xa8\xa6?????""]","{""???\xa8\xa6?????"":1,""mingrendetails"":1,""www.myxingming"":1}",Information
00:00:19,34694947229053685,谷歌地球卫星地图,2 1,www.hzlive.com.cn/post/174.html,"[""2"",""1""]",2,1,"[""www.hzlive"",""post"",""174l""]","{""174l"":1,""post"":1,""www.hzlive"":1}",Information
00:00:20,9994672352241558,高级妓女,5 215,ks.cn.yahoo.com/question/?source=ycont_ncp_ks&qid=1307081303571,"[""5"",""215""]",5,215,"[""ks.yahoo"",""question"",""?source=ycont_ncp_ks&qid=1307081303571""]","{""?source=ycont_ncp_ks&qid=1307081303571"":1,""question"":1,""ks.yahoo"":1}",Resource
00:00:20,668148843145828,哄抢救灾物资,2 1,pic.news.mop.com/gs/2008/0528/12985.shtml,"[""2"",""1""]",2,1,"[""pic.news.mop"",""gs"",""2008"",""0528"",""12985""]","{""12985"":1,""0528"":1,""2008"":1,""gs"":1,""pic.news.mop"":1}",Information
00:00:20,4174350124550614,科比81分视频,3 5,www.bbboo.com/Video/NBAstar/Kobe/20060128105058_277.shtml,"[""3"",""5""]",3,5,"[""www.bbboo"",""video"",""nbastar"",""kobe"",""20060128105058_277""]","{""20060128105058_277"":1,""kobe"":1,""nbastar"":1,""video"":1,""www.bbboo"":1}",Information
00:00:20,4115160967130532,家庭大夫,1 1,www.powercrm.net/fuchanke/fuchanke26387.html,"[""1"",""1""]",1,1,"[""www.powercrm"",""fuchanke"",""fuchanke26387l""]","{""fuchanke26387l"":1,""fuchanke"":1,""www.powercrm"":1}",Information
00:00:20,6833855966518663,三国之见龙卸甲影片,8 1,www.29192.com/zhanzhengpian/sanguozhijianlongxiejiazaixianbofang.html,"[""8"",""1""]",8,1,"[""www.29192"",""zhanzhengpian"",""sanguozhijianlongxiejiazaixianbofangl""]","{""sanguozhijianlongxiejiazaixianbofangl"":1,""zhanzhengpian"":1,""www.29192"":1}",Information
00:00:20,14425678773735684,www.hntz.net,2 1,www.gaywang.com,"[""2"",""1""]",2,1,"[""www.gaywang"",""""]","{""www.gaywang"":1}",Navigation
00:00:20,11406426765504907,收养,1 3,www.china-ccaa.org,"[""1"",""3""]",1,3,"[""www.china-ccaa"",""""]","{""www.china-ccaa"":1}",Navigation
00:00:20,79298005688617,胡锦涛+简历,1 1,www.people.com.cn/GB/shizheng/252/9667/9670/20021126/874736.html,"[""1"",""1""]",1,1,"[""www.people"",""gb"",""shizheng"",""252"",""9667"",""9670"",""20021126"",""874736l""]","{""874736l"":1,""20021126"":1,""9670"":1,""9667"":1,""252"":1,""shizheng"":1,""gb"":1,""www.people"":1}",Information
00:00:20,26672507166650516,""几何明珠"",56 14,cang.baidu.com/yujilang/snap/9992ba4e82cf5b6e5bfde33b.html,"[""56"",""14""]",56,14,"[""cang.baidu"",""yujilang"",""snap"",""9992ba4e82cf5b6e5bfde33bl""]","{""9992ba4e82cf5b6e5bfde33bl"":1,""snap"":1,""yujilang"":1,""cang.baidu"":1}",Information
00:00:20,26479248215803164,王宁宁,2 49,www.haodf.com/doctor/DE4r08xQdKSLPvYfNJ2Duj49TpEn.htm,"[""2"",""49""]",2,49,"[""www.haodf"",""doctor"",""de4r08xqdkslpvyfnj2duj49tpen""]","{""de4r08xqdkslpvyfnj2duj49tpen"":1,""doctor"":1,""www.haodf"":1}",Information
00:00:20,16623065459986114,家法藤条惩罚少爷,10 17,cq.netsh.com/eden/bbs/745217/html/table_16219834.html,"[""10"",""17""]",10,17,"[""cqsh"",""eden"",""bbs"",""745217"",""html"",""table_16219834l""]","{""table_16219834l"":1,""745217"":1,""html"":1,""bbs"":1,""eden"":1,""cqsh"":1}",Information
00:00:20,20332837125836628,seqing,2 1,www.yiawa.com/Article/Folder7/2006830/7772.Html,"[""2"",""1""]",2,1,"[""www.yiawa"",""article"",""folder7"",""2006830"",""7772l""]","{""7772l"":1,""2006830"":1,""folder7"":1,""article"":1,""www.yiawa"":1}",Information
00:00:20,10324868830183836,王震在新疆如何杀人,1 5,blog.readnovel.com/article/htm/tid_227349.html,"[""1"",""5""]",1,5,"[""blog.readnovel"",""article"",""htm"",""tid_227349l""]","{""tid_227349l"":1,""htm"":1,""article"":1,""blog.readnovel"":1}",Resource
00:00:20,9657572434311282,封杀莎朗斯通,6 2,www.big38.net,"[""6"",""2""]",6,2,"[""www.big38"",""""]","{""www.big38"":1}",Navigation
00:00:20,18318262991417056,qq斗地主,8 3,www.zhujiangroad.com/software/html/39/39079.html,"[""8"",""3""]",8,3,"[""www.zhujiangroad"",""software"",""html"",""39"",""39079l""]","{""39079l"":1,""39"":1,""html"":1,""software"":1,""www.zhujiangroad"":1}",Resource
00:00:20,21485031978891267,悍马的样子是什么,1 1,zhidao.baidu.com/question/724745,"[""1"",""1""]",1,1,"[""zhidao.baidu"",""question"",""724745""]","{""724745"":1,""question"":1,""zhidao.baidu"":1}",Information
00:00:20,11515839301781111,最新2008年运程,4 4,bbs.club.sohu.com/rs-aries-74-267001-226426-1205714423.html,"[""4"",""4""]",4,4,"[""bbs.club.sohu"",""rs-aries-74-267001-226426-1205714423l""]","{""rs-aries-74-267001-226426-1205714423l"":1,""bbs.club.sohu"":1}",Information
00:00:20,2851210135613481,travian,1 4,www.travian.cn,"[""1"",""4""]",1,4,"[""www.travian"",""""]","{""www.travian"":1}",Navigation
00:00:20,251652725020057,全国在逃通缉犯名单,2 3,news.sohu.com/03/32/news146983203.shtml,"[""2"",""3""]",2,3,"[""news.sohu"",""03"",""32"",""news146983203""]","{""32"":1,""03"":1,""news146983203"":1,""news.sohu"":1}",Information
00:00:21,16197816444146518,2008高考理综模拟试卷,22 70,www.zxxk.com/Html/Channel_19/71/58286220080226152800.Html,"[""22"",""70""]",22,70,"[""www.zxxk"",""html"",""channel_19"",""71"",""58286220080226152800l""]","{""58286220080226152800l"":1,""71"":1,""html"":1,""channel_19"":1,""www.zxxk"":1}",Information
00:00:21,3881648947878368,出逃的公主,1 2,msn.tvsou.com/intro2.asp?id=69915,"[""1"",""2""]",1,2,"[""msn.tvsou"",""intro2.asp?id=69915""]","{""intro2.asp?id=69915"":1,""msn.tvsou"":1}",Information
00:00:21,3243361188574386,bbdarin+peerless+—,3 2,fzlho.cn/Soft/music/Soft_7.html,"[""3"",""2""]",3,2,"[""fzlho"",""soft"",""music"",""soft_7l""]","{""soft_7l"":1,""music"":1,""soft"":1,""fzlho"":1}",Resource
00:00:21,9411653081496468,华国峰同志逝世,3 3,"so.youku.com/search_playlist/q_???????3\xa1\xe3??????\xa8\xa6?????","[""3"",""3""]",3,3,"[""so.youku"",""search_playlist"",""q_???????3\xa1\xe3??????\xa8\xa6?????""]","{""q_???????3\xa1\xe3??????\xa8\xa6?????"":1,""search_playlist"":1,""so.youku"":1}",Resource
00:00:21,9186371899305531,北京昌平大学城,7 21,beijing.ttfy.cn/sell/house20909.htm,"[""7"",""21""]",7,21,"[""beijing.ttfy"",""sell"",""house20909""]","{""house20909"":1,""sell"":1,""beijing.ttfy"":1}",Information
00:00:21,4237158928609628,蒿俊闵+搜狐博客,1 1,haojunminblog.blog.sohu.com,"[""1"",""1""]",1,1,"[""haojunminblog.blog.sohu"",""""]","{""haojunminblog.blog.sohu"":1}",Information
00:00:21,3615007303648702,japan18+movie,3 18,www.asianpornvids.net,"[""3"",""18""]",3,18,"[""www.asianpornvids"",""""]","{""www.asianpornvids"":1}",Navigation
00:00:21,3268797975293536,凤凰传奇视频下载,1 18,www.3378.com.cn/SongsterMTV/468.htm,"[""1"",""18""]",1,18,"[""www.3378"",""songstermtv"",""468""]","{""468"":1,""songstermtv"":1,""www.3378"":1}",Information
